id,usuario_id,tipo_moneda,cantidad,valor_actual
657,48051,XRP,"18788,21943398","1,42"
658,46461,DOT,"8,71511805","11,55"
659,49763,BTC,"0,80307508","63869,64"
660,48067,ADA,"69623,89326732","1,01"
661,48151,BTC,"2,04222343","43519,64"
662,53566,ETH,"8,74377556","2307,92"
663,44175,BNB,"24,2991768","450,45"
664,52300,DOT,"999,15166796","21,09"
665,44710,ETH,"7,96456397","2722,95"
666,51826,USDT,"3795,0169979",1
667,47747,BNB,"20,38681703","442,94"
668,43238,DOT,"670,97760687","7,22"
669,50231,XRP,"27541,88954302","1,98"
670,47697,SOL,"265,76206672","157,04"
671,53664,ADA,"99180,42829423","1,4"
672,43452,ETH,"5,78324886","2701,56"
673,51185,DOT,"802,26917122","8,9"
674,51806,DOT,"40,34442238","24,43"
675,45227,BNB,"27,18558867","259,27"
676,45994,USDT,"70985,50170321",1
677,44223,ADA,"15050,81979215","0,3"
678,46993,XRP,"15379,25270042","0,91"
679,48373,USDT,"78716,82265248",1
680,45547,ADA,"73644,30741973","1,36"
681,46075,BTC,"0,53474386","60206,08"
682,48113,USDT,"13818,96806654",1
683,53636,ADA,"34265,9329903","0,52"
684,49816,XRP,"20430,25405275","0,45"
685,50087,BNB,"41,45733997","287,62"
686,44059,ETH,"5,03323712","1840,16"
687,50618,XRP,"4468,86714262","1,82"
688,45410,USDT,"89875,44084979",1
689,48010,ADA,"77688,65574298","0,81"
690,54370,BTC,"2,09259615","63512,97"
691,51793,DOT,"194,89698131","9,5"
692,44747,ADA,"72996,08837937","1,38"
693,54359,BNB,"48,67380731","293,04"
694,49760,DOT,"205,85132485","17,5"
695,52434,USDT,"95032,86233365",1
696,53307,SOL,"86,1760154","74,88"
697,51468,DOT,"293,40344533","20,2"
698,43777,SOL,"37,1670846","75,65"
699,51754,XRP,"32337,81387763","1,45"
700,48189,SOL,"386,92484002","113,5"
701,49608,USDT,"52379,89673561",1
702,49941,ETH,"7,25015841","2446,58"
703,51723,BNB,"20,43425602","234,72"
704,46322,XRP,"8812,02468456","1,71"
705,52762,ETH,"3,8201171","1746,09"
706,52293,ETH,"8,09295574","2223,15"
707,46635,DOT,"289,97133734","19,49"
708,47436,DOT,"905,8491492","3,06"
709,44811,ETH,"3,1042202","1540,43"
710,43394,USDT,"81132,23677048",1
711,48011,SOL,"308,58902608","101,82"
712,52250,ADA,"96415,46241638","1,14"
713,46808,XRP,"121,97305426","1,06"
714,44151,BNB,"39,62699982","333,26"
715,51537,BTC,"1,36185052","54717,11"
716,45093,ETH,"5,95967445","1975,58"
717,48044,BTC,"0,10539289","49452,81"
718,49666,ADA,"22016,70222709","1,03"
719,49162,BNB,"19,00609644","427,43"
720,53366,ETH,"9,51292552","1864,86"
721,45439,XRP,"36799,88018173","0,42"
722,45786,SOL,"133,68378439","168,34"
723,52809,ADA,"91089,01583281","1,19"
724,43863,DOT,"50,64388899","20,92"
725,44093,DOT,"459,57601889","24,38"
726,53436,XRP,"2521,43367196","1,14"
727,42827,BNB,"1,17983991","234,75"
728,54207,BTC,"0,15067453","42569,68"
729,44387,ETH,"5,30924607","2698,99"
730,46522,ADA,"20516,76508315","0,7"
731,46582,XRP,"5685,74844785","1,24"
732,50584,BNB,"44,65921605","454,99"
733,53741,BTC,"2,27339835","59233,25"
734,48749,ADA,"21299,71028323","0,97"
735,53914,ETH,"3,49869712","2926,46"
736,50713,BTC,"0,45049617","40732,19"
737,51008,DOT,"258,25719349","24,6"
738,46253,BTC,"1,34180086","58922,31"
739,45445,XRP,"541,58601833","1,41"
740,53295,ADA,"67590,3480133","0,44"
741,51597,SOL,"467,78577706","72,53"
742,54575,BNB,"32,27269012","365,48"
743,46531,BNB,"49,34792237","231,59"
744,44063,BNB,"26,89982465","260,52"
745,50586,XRP,"43932,59496853","1,6"
746,42956,BNB,"47,28112985","203,95"
747,43758,BTC,"2,77846635",51305
748,48606,ETH,"1,05170586","2741,38"
749,44185,USDT,"12785,47516884",1
750,48153,BTC,"0,8830459","50122,52"
751,43065,ETH,"4,90480388","2737,92"
752,51384,XRP,"36617,28601911","1,34"
753,54558,ETH,"3,28707763","2396,43"
754,52860,DOT,"867,2951414","22,66"
755,46398,SOL,"429,6961208","50,35"
756,50960,USDT,"29463,83832998",1
757,46037,DOT,"216,60256011","9,77"
758,45190,BNB,"13,01550637","276,24"
759,51613,USDT,"66687,05768523",1
760,53564,ADA,"76264,99521531","0,91"
761,50119,XRP,"7291,88005176","1,09"
762,42812,USDT,"30304,06684034",1
763,49895,XRP,"37341,72273851","1,89"
764,53345,ETH,"7,74799305","2156,99"
765,47351,SOL,"93,40799808","46,02"
766,54278,USDT,"34136,23104584",1
767,53249,ADA,"14735,53301349","1,49"
768,45002,ETH,"9,91496934","2410,16"
769,54396,DOT,"531,58381202","16,18"
770,50295,DOT,"317,14781897","3,96"
771,47229,SOL,"375,24091256","108,73"
772,51913,DOT,"31,59340874","18,19"
773,42783,DOT,"328,22491834","14,16"
774,51330,BTC,"1,28509407","61331,44"
775,42928,DOT,"619,96092904","14,66"
776,52969,DOT,"786,61563282","4,41"
777,42921,ADA,"63842,50544316","1,03"
778,54395,DOT,"180,84005133","14,61"
779,54276,SOL,"499,85571312","73,34"
780,51985,SOL,"479,92542695","93,42"
781,47518,DOT,"547,97827009","3,5"
782,52972,ADA,"43893,71171695","0,42"
783,47794,ETH,"3,5586591",1610
784,48447,DOT,"401,37908149","20,39"
785,51561,USDT,"10714,78994496",1
786,47240,XRP,"23335,89811675","1,06"
787,42661,XRP,"23468,31913206","1,87"
788,48864,BTC,"0,88315189","56813,58"
789,52629,BNB,"11,87617913","265,29"
790,53173,XRP,"12740,89324176","0,79"
791,51636,BTC,"2,09686291","62625,29"
792,51300,DOT,"84,2701662","9,86"
793,43737,XRP,"21150,91956304","0,7"
794,51933,BTC,"1,14737042","66024,81"
795,53508,SOL,"272,45905202","172,53"
796,43728,BNB,"37,57744449","395,09"
797,52517,USDT,"16264,72729086",1
798,48166,ETH,"7,20392767","1826,76"
799,50836,ADA,"61752,74898962","0,45"
800,53842,ETH,"1,54720546","2459,64"
801,53870,BNB,"4,08717875","436,45"
802,53990,ADA,"58532,14481483","1,39"
803,53381,BTC,"1,79732914","52509,77"
804,46846,XRP,"31550,30055521","0,41"
805,49023,ETH,"6,75807125","3127,17"
806,47746,DOT,"977,25417367","24,55"
807,48095,BNB,"6,86665343","276,7"
808,48106,XRP,"8828,65109794","0,36"
809,45977,SOL,"448,41045549","36,67"
810,43065,DOT,"526,17386324","19,78"
811,47708,SOL,"458,37860978","115,89"
812,53732,USDT,"35810,33071562",1
813,45988,SOL,"429,55820325","192,83"
814,45158,BNB,"5,52767525","266,42"
815,44685,USDT,"42313,87755884",1
816,49664,DOT,"467,42013334","22,26"
817,54003,BNB,"7,31856564","314,96"
818,49639,XRP,"44516,14458385","0,7"
819,52749,XRP,"42649,66837986","1,52"
820,45738,DOT,"401,22596427","23,58"
821,49419,BNB,"7,67155426","263,07"
822,44099,ETH,"6,46076509","1661,52"
823,47169,XRP,"18079,19581221","0,61"
824,54557,XRP,"39176,18383204","0,65"
825,45952,ETH,"4,64288953","2169,33"
826,44985,BTC,"1,04814215","47938,21"
827,49806,BNB,"7,35880993","204,7"
828,48904,ADA,"9780,02942216","1,48"
829,46847,BNB,"18,40729305","414,05"
830,45409,SOL,"163,85048356","34,33"
831,54533,DOT,"919,51987952","19,42"
832,46043,BTC,"2,44706693","63890,33"
833,47243,BNB,"7,06275119","444,68"
834,52730,ETH,"3,07368023","3012,6"
835,47731,XRP,"961,61620037","1,38"
836,43032,SOL,"403,4155955","136,88"
837,53699,ETH,"1,93792673","3853,58"
838,45834,SOL,"217,43793981","106,67"
839,52437,SOL,"253,86327433","104,83"
840,45007,SOL,"316,1636666","148,35"
841,54017,ADA,"52583,34809193","1,41"
842,48717,BNB,"23,09740381","477,74"
843,44713,BNB,"24,03525058",269
844,50130,SOL,"477,970565","65,76"
845,53056,ETH,"9,46086787","1737,6"
846,46889,ADA,"38815,45005795","1,44"
847,48536,BTC,"2,33428417","58125,54"
848,49234,USDT,"94156,40656273",1
849,42955,SOL,"157,01667939","190,16"
850,50730,SOL,"423,86921192","123,52"
851,48509,ETH,"7,27273859","3730,25"
852,50824,ETH,"1,90525671","3144,55"
853,43425,DOT,"60,99463554","18,43"
854,48531,BNB,"36,60725206","240,97"
855,49099,USDT,"39719,92519827",1
856,44617,BTC,"2,23578885","40022,03"
857,48205,SOL,"389,28655668","198,39"
858,51834,ETH,"3,26119869","3310,78"
859,53084,DOT,"710,40260552","6,73"
860,44198,DOT,"731,25539811","16,78"
861,52457,ETH,"8,19615597","3354,41"
862,53186,ADA,"55947,42828231","0,67"
863,50676,BTC,"0,52455444","60353,91"
864,48054,ADA,"9906,6994202","0,76"
865,50788,XRP,"10865,24466449","0,68"
866,46339,ADA,"94512,99686146","1,49"
867,47162,DOT,"103,0377293","23,53"
868,42998,XRP,"1684,71899494","0,98"
869,49150,XRP,"36442,46249877","1,29"
870,52643,DOT,"737,62681519","23,43"
871,43202,BTC,"1,58372737","57318,85"
872,52761,BTC,"2,14300625","64364,87"
873,50300,ETH,"7,09306037","3867,4"
874,46539,XRP,"45895,02756599","1,74"
875,50818,BNB,"2,93978582","272,14"
876,47914,ADA,"39721,93424522","0,64"
877,46507,XRP,"2080,04347575","1,18"
878,49332,XRP,"43340,57388642","0,67"
879,48672,BNB,"3,47730376","379,05"
880,44665,SOL,"27,69784919","198,52"
881,45269,BTC,"0,03884368","43750,5"
882,52521,ADA,"45819,14773574","0,62"
883,52307,XRP,"35877,85417694","1,9"
884,49855,BTC,"2,67960562","65798,18"
885,50464,DOT,"177,09012463","3,07"
886,45876,SOL,"363,12293939","72,47"
887,52234,BTC,"0,03000217","51104,62"
888,51603,XRP,"10425,77512805","1,08"
889,45423,ADA,"7788,44884956","1,14"
890,47135,SOL,"431,07372544","175,14"
891,44454,USDT,"3225,38878781",1
892,53949,ETH,"0,69568481","2619,77"
893,44444,BTC,"0,92390089","46193,02"
894,47873,SOL,"181,30460098","80,52"
895,51775,DOT,"849,59577253","7,21"
896,51685,BNB,"22,77149418","306,19"
897,50839,ADA,"19402,65694087","1,44"
898,51687,USDT,"74374,01692885",1
899,48166,DOT,"106,15563912","22,17"
900,53644,USDT,"39324,51178666",1
901,48506,BNB,"17,92285062","425,24"
902,45181,ADA,"95669,31902643","1,41"
903,49317,USDT,"9579,5256052",1
904,51761,XRP,"47922,97344033","0,4"
905,43010,ETH,"7,93382372","3589,34"
906,47492,DOT,"861,2011926","22,82"
907,47205,BNB,"49,23035718","280,55"
908,44041,ADA,"332,7633121","1,35"
909,54225,USDT,"89801,35101688",1
910,43376,SOL,"172,04967796","194,59"
911,48898,BTC,"1,25035292","47780,18"
912,44970,BTC,"0,60062516","40105,71"
913,53103,BNB,"32,92556395","402,47"
914,53284,USDT,"2272,0221638",1
915,53842,SOL,"402,56993307","58,92"
916,54170,ETH,"0,02357698","1502,32"
917,50147,SOL,"70,41016518","62,4"
918,54223,ADA,"67736,21722874","0,53"
919,50169,SOL,"273,45378779","142,64"
920,53496,XRP,"643,74215997","1,11"
921,48505,DOT,"120,54473265","11,59"
922,46459,BNB,"3,81261156","335,1"
923,52209,ETH,"9,91046006","2173,06"
924,50894,ADA,"95754,31161933","1,23"
925,47859,DOT,"94,12729769","6,31"
926,53219,SOL,"447,85783557","157,99"
927,45053,ETH,"6,58595251","2541,34"
928,49072,SOL,"133,89035395","173,32"
929,49876,BTC,"2,01574523","63324,44"
930,43390,ADA,"81890,66879281","0,61"
931,52281,BNB,"41,82773446","222,74"
932,47835,BTC,"0,70073619","54966,44"
933,53156,USDT,"79590,92771588",1
934,52427,BTC,"2,67126929","44566,56"
935,52023,BTC,"0,20847601","48561,36"
936,47051,BNB,"19,94405114","253,72"
937,48634,BTC,"0,47613191","43505,01"
938,47619,BTC,"0,74655626","55645,19"
939,51030,BTC,"0,20982357","41969,33"
940,45141,XRP,"14415,59896277","1,41"
941,53163,DOT,"578,98263742","10,53"
942,54143,SOL,"158,90448825","143,24"
943,54273,USDT,"50595,07334336",1
944,53600,USDT,"46273,61409884",1
945,46977,SOL,"10,04201701","191,4"
946,46386,DOT,"24,73480474","8,51"
947,50886,BNB,"3,30824102","306,59"
948,53259,SOL,"316,67395713","43,33"
949,42771,USDT,"31426,35973004",1
950,49771,USDT,"75646,91789386",1
951,46934,ADA,"78991,78387151","1,06"
952,47075,XRP,"18188,54009656","0,78"
953,50327,SOL,"196,58375803","50,71"
954,44568,ETH,"7,04180629","3741,45"
955,51791,USDT,"82754,98733459",1
956,50959,DOT,"806,41782242","18,37"
957,47117,DOT,"140,52978536","21,83"
958,46164,SOL,"333,39230397","183,14"
959,51487,ETH,"5,79121611","3305,42"
960,47522,ETH,"3,59275204","3144,12"
961,44839,USDT,"50325,71387851",1
962,44090,BTC,"2,8962172","63008,81"
963,51355,SOL,"144,38052979","78,22"
964,50346,SOL,"229,4480808","88,11"
965,43054,DOT,"965,70839079","17,55"
966,47163,DOT,"705,23181707","15,82"
967,49979,ADA,"11783,84121401","0,35"
968,50598,XRP,"15012,40169195","1,32"
969,47146,BNB,"23,39109813","387,59"
970,50039,DOT,"844,7524967","18,69"
971,53545,USDT,"35322,36985937",1
972,52088,DOT,"792,06152424","7,25"
973,42659,XRP,"39424,4820866","1,04"
974,43589,DOT,"216,44271788","8,53"
975,45633,SOL,"246,09830481",179
976,53127,USDT,"95691,82015568",1
977,51577,SOL,"262,39337553","142,17"
978,53938,XRP,"15513,12712967","1,71"
979,53838,ADA,"83639,11118786","0,93"
980,46658,DOT,"205,83564482","15,5"
981,46731,BTC,"2,23815716","59512,04"
982,44025,BTC,"0,88535277","42254,85"
983,47859,ETH,"6,84130352","1594,99"
984,47901,USDT,"58871,35387077",1
985,45635,XRP,"28330,1773289","1,45"
986,50840,XRP,"9643,57320407","1,87"
987,43856,DOT,"427,79086737","7,99"
988,44109,SOL,"380,1756826","165,73"
989,52742,ETH,"8,88148529","3098,75"
990,50153,BNB,"27,4203232","256,96"
991,44568,BNB,"24,74746188","249,66"
992,49461,ETH,"5,64782867","1612,57"
993,54345,BTC,"2,66586054","48007,58"
994,47969,ETH,"8,35038575","3830,39"
995,49159,SOL,"79,65343549","46,39"
996,44222,BNB,"27,04844069","281,85"
997,53926,SOL,"77,97390589","88,87"
998,48999,XRP,"46018,1909045","1,73"
999,49622,USDT,"11620,95293644",1
1000,54069,XRP,"12555,40548802","1,5"
1001,51588,XRP,"26721,88964109","0,91"
1002,46101,ADA,"98330,88047359","0,61"
1003,45339,BNB,"25,78774896","273,85"
1004,45814,DOT,"456,29571131","17,36"
1005,43985,ADA,"75267,70629379","1,13"
1006,51596,BNB,"39,45847776","271,61"
1007,46294,SOL,"294,75883155","37,29"
1008,50376,SOL,"467,29580736","25,13"
1009,50855,ADA,"66715,75708402","0,47"
1010,51610,BTC,"0,39315826","60826,1"
1011,54651,ETH,"9,07269979","2663,33"
1012,52852,DOT,"307,69707439","18,4"
1013,46653,SOL,"96,4107979","123,93"
1014,49639,DOT,"565,87988856","15,52"
1015,48110,DOT,"320,81927542","19,83"
1016,46204,ADA,"70155,11307596","1,39"
1017,49543,ETH,"1,83326676","2407,76"
1018,47142,ETH,"8,08726198","3837,01"
1019,51777,DOT,"8,73633575","24,54"
1020,50836,BTC,"2,34592124","44881,25"
1021,46958,ADA,"44653,12477345","1,11"
1022,48473,ETH,"3,43342429","3443,77"
1023,49692,XRP,"36362,57040065","1,41"
1024,46561,DOT,"811,18332033","6,41"
1025,45387,ADA,"99420,18063415","0,4"
1026,47117,SOL,"273,31833395","130,55"
1027,51252,ETH,"2,77554429","1507,06"
1028,43263,XRP,"16656,93307313","1,31"
1029,49381,ETH,"0,57647808","2040,73"
1030,43899,BNB,"44,06392554","328,93"
1031,54445,SOL,"81,73017205","105,03"
1032,50701,XRP,"9521,73836165","1,94"
1033,44673,DOT,"283,1877364","15,95"
1034,46421,USDT,"12379,45576716",1
1035,43727,ETH,"9,39475016","1824,58"
1036,52621,XRP,"1693,56122918","0,7"
1037,49018,ETH,"1,61903768","3398,83"
1038,54157,XRP,"12779,27383849","0,52"
1039,43917,SOL,"421,58001877","40,43"
1040,49007,BTC,"0,92376832","51077,99"
1041,45811,ETH,"1,74112863","1988,7"
1042,51580,DOT,"954,80442451","18,25"
1043,48759,USDT,"17990,57496383",1
1044,51105,USDT,"10324,78267426",1
1045,43772,ADA,"8268,42614644","0,57"
1046,51238,BTC,"2,3369328","55928,1"
1047,48346,BTC,"0,89546257","51469,9"
1048,53964,SOL,"278,24047388","22,2"
1049,48668,ETH,"7,53899304","2555,53"
1050,50402,XRP,"38578,94313031","1,98"
1051,46776,USDT,"81382,1964858",1
1052,50786,BTC,"2,3627321","56104,13"
1053,49903,DOT,"340,53569829","3,04"
1054,49897,USDT,"62135,67867033",1
1055,52667,ADA,"95536,14413463","1,01"
1056,45885,DOT,"157,00431562","22,81"
1057,47772,ETH,"8,36612757","2530,44"
1058,43587,ETH,"6,17897723","3638,4"
1059,50470,USDT,"21918,82781536",1
1060,47928,DOT,"587,12632628","7,34"
1061,44065,BNB,"10,58869863","429,31"
1062,49788,BNB,"4,06595987","466,62"
1063,51764,USDT,"78503,69973368",1
1064,53534,BTC,"1,04810837","45434,43"
1065,43911,SOL,"179,07511602","63,77"
1066,48065,ADA,"1417,50112969","1,05"
1067,53317,XRP,"40836,15104246","0,38"
1068,51233,XRP,"46771,70902332","1,45"
1069,46609,ETH,"1,8328351","3544,17"
1070,53523,SOL,"390,90164076","53,74"
1071,54352,BNB,"14,59732959","321,17"
1072,54600,BNB,"25,41882643","338,35"
1073,54143,XRP,"3336,69609449","0,72"
1074,49430,BTC,"0,89708896","53756,03"
1075,47184,BTC,"1,17564253","67754,41"
1076,47965,XRP,"3653,91448215","1,27"
1077,44065,BTC,"0,81733225","60730,06"
1078,47437,ETH,"9,73976637","2637,69"
1079,50647,DOT,"517,10921437","21,35"
1080,53983,XRP,"9378,52351389","1,3"
1081,49770,SOL,"108,18452942","148,59"
1082,44553,XRP,"5995,30635649","1,58"
1083,44451,BNB,"26,96081457","296,67"
1084,49956,ETH,"4,90632893","1674,5"
1085,49645,BTC,"2,93855531","53751,84"
1086,50921,BNB,"42,64695499","379,87"
1087,51607,BNB,"33,36170524","239,12"
1088,49549,ETH,"7,62594905","2427,88"
1089,47917,DOT,"654,31738404","6,13"
1090,48140,SOL,"113,45500194","36,8"
1091,52575,SOL,"304,13853171","194,8"
1092,43496,BTC,"2,557567","51459,62"
1093,42813,XRP,"16591,76997326","1,99"
1094,44269,DOT,"854,19282963","18,14"
1095,47923,DOT,"746,90880451","18,18"
1096,53392,USDT,"75806,78295651",1
1097,43899,XRP,"30729,50790737","1,74"
1098,50495,BNB,"41,50813574","352,05"
1099,45709,XRP,"46697,65039489","1,73"
1100,45238,ADA,"86617,02514672","1,28"
1101,44118,XRP,"38787,40453165","1,16"
1102,44811,SOL,"293,94933948","91,63"
1103,50602,DOT,"675,3738894","10,92"
1104,47053,ADA,"43477,81098994","0,91"
1105,48724,DOT,"251,63712859","23,3"
1106,46482,ADA,"50745,26786659","0,89"
1107,47081,BNB,"11,86190851","261,24"
1108,44098,BNB,"38,66295344","457,74"
1109,50452,SOL,"455,36173296","95,3"
1110,52486,ADA,"94107,78497149","0,91"
1111,53250,ADA,"7020,36339585","1,38"
1112,54289,USDT,"73274,29945511",1
1113,52247,SOL,"169,01763095","112,26"
1114,48877,ETH,"0,20764681","3547,19"
1115,49593,ADA,"98752,2896129","0,42"
1116,48996,BNB,"6,0543564","281,46"
1117,43220,ETH,"2,73781087","3512,21"
1118,45540,ADA,"82662,46051494","1,14"
1119,52061,XRP,"40234,28639491","1,92"
1120,51045,BTC,"2,47087263","60325,67"
1121,50131,ETH,"4,06173761","3627,69"
1122,52378,DOT,"136,88292786","19,64"
1123,44045,BTC,"2,17098758","59084,53"
1124,45200,ADA,"48160,407255","0,55"
1125,49946,BNB,"32,64120105","311,04"
1126,49957,ETH,"7,46779987","3130,67"
1127,46307,ETH,"8,42446466","3895,21"
1128,46424,BTC,"0,6672422","62639,05"
1129,49615,XRP,"9170,11500185","1,85"
1130,50300,BTC,"0,15141145","65873,76"
1131,51398,ETH,"7,73189114","3948,35"
1132,42737,BNB,"33,48737208","210,41"
1133,46483,ETH,"4,9148997","3968,36"
1134,51584,ADA,"2848,03791307","1,21"
1135,49128,ETH,"7,07629852","2920,15"
1136,44121,ADA,"3277,72175728","0,86"
1137,54271,USDT,"79040,22007616",1
1138,46588,ADA,"70127,50321779","1,46"
1139,51185,ADA,"96883,82478647","1,07"
1140,53952,SOL,"291,80551062","43,55"
1141,47210,XRP,"14883,8195536","1,06"
1142,50023,USDT,"56949,21177387",1
1143,46512,BNB,"29,33084985","249,82"
1144,43995,ADA,"2078,75859432","1,06"
1145,50218,ADA,"97470,27459187","1,38"
1146,54383,USDT,"83199,05408619",1
1147,47089,ETH,"6,00390734","3237,19"
1148,52260,ADA,"93245,36883259","1,28"
1149,52038,BTC,"1,12129433","44628,28"
1150,42685,USDT,"74378,83883065",1
1151,48415,BTC,"0,4973017","45500,69"
1152,51727,SOL,"321,0609302","41,41"
1153,46042,XRP,"38799,45326634","1,36"
1154,51941,DOT,"488,84965629","23,83"
1155,45304,SOL,"367,71455469","170,04"
1156,46745,ETH,"3,42854132","1867,52"
1157,42811,SOL,"248,41727775","140,04"
1158,49738,SOL,"380,32868729","179,11"
1159,53347,USDT,"23349,20215384",1
1160,54080,BNB,"13,84285943","228,88"
1161,47109,ADA,"85811,7254561","1,45"
1162,43480,ADA,"7504,28923703","1,28"
1163,45965,DOT,"490,37199409","8,61"
1164,44287,ETH,"9,11874292","3576,39"
1165,43979,SOL,"302,54347507","182,64"
1166,47094,ADA,"32679,29256638","1,39"
1167,46030,ETH,"9,68818721","3263,32"
1168,44339,ADA,"8024,58045231","1,41"
1169,53838,BNB,"31,25498108","204,33"
1170,52591,USDT,"83719,04852917",1
1171,48737,BNB,"19,18283103","274,29"
1172,51300,USDT,"72228,81360646",1
1173,48920,XRP,"1008,47379089","1,86"
1174,47167,ETH,"0,83313511","2598,18"
1175,50618,DOT,"919,54095644","15,37"
1176,52549,ETH,"9,94078106","3794,57"
1177,43865,USDT,"18473,91760832",1
1178,48613,SOL,"215,71556949","129,57"
1179,48308,XRP,"30330,52198139","0,91"
1180,45656,BNB,"11,05901989","374,88"
1181,48931,BTC,"2,73891142","56296,9"
1182,44891,ADA,"97164,37948555","1,29"
1183,53011,ADA,"68287,23938742","0,72"
1184,51530,USDT,"84618,53968489",1
1185,52266,DOT,"131,39200344","18,66"
1186,42913,USDT,"16470,87502271",1
1187,52275,ETH,"0,22707351","3145,78"
1188,51228,DOT,"956,74075896","16,03"
1189,50157,ETH,"9,10715999","3903,21"
1190,51807,ADA,"21414,65667228","0,94"
1191,52014,USDT,"16309,63980845",1
1192,53315,XRP,"22807,93066175","0,49"
1193,44454,XRP,"9437,46781758","1,59"
1194,53301,BNB,"19,33461148","240,19"
1195,47617,DOT,"775,35929595","18,8"
1196,51089,BNB,"16,55986959","411,48"
1197,48144,SOL,"170,89778653","187,31"
1198,43785,XRP,"2637,85808377","1,61"
1199,43916,USDT,"48873,510045",1
1200,48754,ETH,"7,53956485","2721,24"
1201,51825,ETH,"8,13962799","2485,02"
1202,49809,SOL,"122,97316519","75,28"
1203,52489,BNB,"44,02877789","317,7"
1204,47620,USDT,"70229,00099499",1
1205,50259,ADA,"26302,78880918","0,7"
1206,44455,SOL,"203,05854775","46,96"
1207,50141,XRP,"4997,16092224","1,61"
1208,43339,BTC,"2,5420694","57031,63"
1209,45466,BTC,"0,19678065","60482,12"
1210,51497,BTC,"0,72425601","68312,31"
1211,53651,ETH,"2,68057906","2126,35"
1212,51292,SOL,"197,21484308","157,06"
1213,53495,DOT,"528,93039242","18,3"
1214,51152,DOT,"579,15878718","5,61"
1215,45481,SOL,"178,75629564","132,98"
1216,44241,ETH,"6,87548931","2231,8"
1217,51449,XRP,"29627,6868283","1,12"
1218,44914,SOL,"404,63513095","79,17"
1219,44439,DOT,"18,20942581","23,33"
1220,44918,BNB,"21,12824833","382,97"
1221,51971,BNB,"44,07384667","326,62"
1222,50108,ADA,"11857,565101","1,33"
1223,45076,BNB,"2,37258269","294,94"
1224,49341,XRP,"20801,14836263","1,24"
1225,46119,ADA,"38348,94515944","1,22"
1226,45062,BTC,"0,18051058","43156,26"
1227,48861,BTC,"1,44500981","47203,72"
1228,50603,ADA,"54428,30576528","0,83"
1229,52142,XRP,"1537,65859452","0,91"
1230,44669,DOT,"945,72985384","7,66"
1231,53221,SOL,"138,05780177","196,38"
1232,53182,ADA,"33580,51932515","0,98"
1233,43853,ADA,"24489,03647999","0,54"
1234,45859,DOT,"727,84519029","6,62"
1235,48623,XRP,"43544,47066593","0,72"
1236,44460,BTC,"0,01972496","68534,03"
1237,43756,USDT,"14688,69071904",1
1238,46318,SOL,"397,87517205","145,69"
1239,52588,ETH,"4,96250993","2457,94"
1240,45301,XRP,"32518,55840853","0,42"
1241,48011,BTC,"2,66369018","52611,77"
1242,53216,ETH,"2,3977644","1593,34"
1243,45635,BNB,"45,72194171","349,69"
1244,45555,SOL,"289,25015833","191,6"
1245,52937,BNB,"25,46151719","324,6"
1246,45551,BNB,"33,79699152","245,19"
1247,52743,SOL,"375,07678158","25,85"
1248,45185,ETH,"3,36996231","1610,18"
1249,53955,DOT,"607,17802673","14,52"
1250,44505,USDT,"48729,88932066",1
1251,49395,ADA,"47171,29285685","1,18"
1252,53046,DOT,"269,2689437","24,26"
1253,53699,XRP,"34582,65244627","0,69"
1254,48383,ETH,"5,46278171","2049,55"
1255,49611,XRP,"41719,62940236","0,49"
1256,44992,DOT,"401,47697367","19,19"
1257,53353,ADA,"12133,29408606","1,04"
1258,47816,BTC,"2,08058671","64231,28"
1259,46542,ETH,"2,52593567","2787,97"
1260,43592,SOL,"63,51958543","176,34"
1261,47136,SOL,"487,13553247","117,99"
1262,50611,USDT,"69504,60005761",1
1263,45799,DOT,"627,2891812","17,2"
1264,48178,BNB,"44,75637154","464,91"
1265,52877,DOT,"374,75308736","15,71"
1266,45784,DOT,"160,25369394","19,16"
1267,52953,BTC,"0,85607149",41446
1268,54596,SOL,"18,94053834","117,13"
1269,49459,ETH,"9,25438581","2521,37"
1270,51176,ETH,"7,88146033","3191,22"
1271,50709,USDT,"66349,80612718",1
1272,52457,DOT,"147,11418979","11,38"
1273,44728,USDT,"53019,81182306",1
1274,49567,SOL,"115,55688166","107,15"
1275,45768,ETH,"0,54830997","2051,18"
1276,44463,BNB,"6,19555253","213,37"
1277,46731,USDT,"62053,90607663",1
1278,48524,ETH,"5,88698078","3477,49"
1279,45557,BTC,"2,42672511","67447,91"
1280,44278,USDT,"18076,83878742",1
1281,52040,BTC,"2,14220998","51783,01"
1282,52839,BTC,"2,80952189","51662,13"
1283,51916,ADA,"92915,47363962","0,57"
1284,45909,ETH,"6,50955355","2283,51"
1285,48403,BNB,"40,77005006","214,46"
1286,44069,BTC,"2,21857285","50838,89"
1287,44604,BTC,"2,43311135","42383,69"
1288,42885,BNB,"41,26982174","463,72"
1289,51248,SOL,"65,27666636","122,46"
1290,43518,USDT,"99207,69691847",1
1291,54172,SOL,"322,06424983","22,05"
1292,43460,BTC,"1,84794817","59727,07"
1293,50621,BNB,"32,47753708","200,38"
1294,47379,ADA,"21890,87467171","1,07"
1295,54121,XRP,"25722,89772272","1,84"
1296,49497,ADA,"16666,50406624","0,44"
1297,53871,USDT,"45170,5107758",1
1298,47849,BNB,"35,35350647","425,86"
1299,43910,ADA,"76877,68437805","0,37"
