id,usuario_id,monto,fecha_inicio,fecha_fin,estado,tipo
2397,51231,28160.58,2020-12-03,2021-06-01,Activo,Estudiantil
2398,45757,2312.93,2021-03-17,2021-09-13,Moroso,Automotriz
2399,43895,34121.67,2022-03-10,2026-02-17,Moroso,Hipotecario
2400,53629,49545.00,2025-08-02,2027-07-23,Pagado,Automotriz
2401,48583,49123.11,2025-05-05,2026-04-30,Activo,Hipotecario
2402,51825,10737.78,2022-06-08,2023-06-03,Moroso,Personal
2403,47037,48146.72,2024-08-31,2027-08-16,Activo,Personal
2404,47283,47975.35,2022-05-13,2022-11-09,Activo,Estudiantil
2405,49466,40370.86,2023-06-03,2025-05-23,Moroso,Estudiantil
2406,51427,44027.04,2023-03-02,2024-02-25,Moroso,Personal
2407,46004,28249.34,2020-09-19,2023-09-04,Activo,Automotriz
2408,48467,30577.37,2022-05-23,2024-05-12,Pagado,Personal
2409,52720,30954.05,2022-03-16,2025-02-28,Moroso,Personal
2410,54397,16951.00,2021-08-02,2025-07-12,Activo,Estudiantil
2411,49020,10868.63,2024-08-29,2028-08-08,Pagado,Hipotecario
2412,51641,13938.59,2022-08-26,2023-08-21,Moroso,Personal
2413,51810,31873.18,2022-04-30,2024-04-19,Moroso,Automotriz
2414,42726,38629.83,2023-12-18,2024-06-15,Pagado,Automotriz
2415,52633,45293.07,2022-08-16,2026-07-26,Moroso,Automotriz
2416,52519,46203.94,2025-04-14,2026-04-09,Activo,Estudiantil
2417,48261,9411.36,2023-04-29,2023-10-26,Activo,Automotriz
2418,43483,1602.14,2022-12-30,2025-12-14,Activo,Personal
2419,52599,7309.85,2023-10-29,2026-10-13,Activo,Personal
2420,46575,2049.34,2024-07-21,2026-07-11,Pagado,Hipotecario
2421,49647,5475.06,2025-02-15,2027-02-05,Pagado,Hipotecario
2422,43494,20367.19,2023-08-24,2025-08-13,Activo,Hipotecario
2423,52412,29554.91,2023-03-19,2025-03-08,Activo,Hipotecario
2424,54634,39273.61,2022-10-24,2026-10-03,Pagado,Personal
2425,43613,9008.68,2023-08-25,2027-08-04,Moroso,Personal
2426,44244,26927.61,2024-12-13,2025-06-11,Moroso,Personal
2427,49841,26880.34,2024-10-25,2025-04-23,Activo,Hipotecario
2428,49140,6633.11,2024-07-20,2025-01-16,Activo,Personal
2429,45129,36572.82,2021-06-05,2022-05-31,Activo,Hipotecario
2430,50158,10582.46,2024-07-31,2026-07-21,Activo,Automotriz
2431,51928,4712.46,2023-04-24,2027-04-03,Moroso,Personal
2432,48842,22365.52,2022-04-26,2022-10-23,Activo,Hipotecario
2433,43889,36580.13,2023-09-28,2025-09-17,Pagado,Estudiantil
2434,47357,27393.70,2023-04-02,2026-03-17,Moroso,Estudiantil
2435,50717,43807.57,2024-02-10,2028-01-20,Pagado,Estudiantil
2436,50890,45127.43,2020-12-23,2021-06-21,Moroso,Estudiantil
2437,47975,41151.94,2025-05-16,2025-11-12,Activo,Personal
2438,51212,30390.37,2022-06-21,2026-05-31,Pagado,Automotriz
2439,50236,2396.57,2021-10-30,2022-04-28,Moroso,Automotriz
2440,44667,21766.97,2020-09-22,2021-09-17,Pagado,Estudiantil
2441,47170,25404.20,2022-10-22,2024-10-11,Moroso,Estudiantil
2442,48928,38051.50,2025-04-18,2027-04-08,Pagado,Automotriz
2443,52198,33066.18,2025-07-22,2029-07-01,Moroso,Automotriz
2444,45784,19062.91,2025-07-07,2026-01-03,Activo,Hipotecario
2445,43243,31812.53,2024-02-21,2026-02-10,Moroso,Hipotecario
2446,52103,38925.28,2023-02-06,2023-08-05,Activo,Hipotecario
2447,45250,10788.20,2021-11-19,2025-10-29,Moroso,Estudiantil
2448,42843,17788.05,2022-04-04,2026-03-14,Pagado,Estudiantil
2449,51876,8333.90,2023-05-24,2027-05-03,Moroso,Personal
2450,54175,28730.04,2022-07-18,2024-07-07,Pagado,Estudiantil
2451,48703,3657.84,2023-10-27,2024-10-21,Moroso,Hipotecario
2452,42860,1132.43,2025-06-08,2025-12-05,Activo,Automotriz
2453,44467,35751.71,2022-09-05,2023-08-31,Moroso,Hipotecario
2454,45111,41273.21,2024-11-01,2025-10-27,Moroso,Automotriz
2455,47082,43456.83,2025-04-09,2026-04-04,Moroso,Estudiantil
2456,50785,25499.16,2023-06-17,2024-06-11,Moroso,Estudiantil
2457,48116,43090.47,2022-10-11,2023-10-06,Moroso,Personal
2458,47554,10103.44,2024-09-29,2025-03-28,Activo,Personal
2459,45266,24919.21,2024-10-05,2027-09-20,Activo,Estudiantil
2460,43601,3139.31,2024-07-04,2026-06-24,Activo,Estudiantil
2461,42953,6129.96,2022-01-07,2023-01-02,Pagado,Estudiantil
2462,43474,49850.39,2023-08-02,2027-07-12,Moroso,Personal
2463,54518,34417.34,2022-01-10,2023-01-05,Pagado,Estudiantil
2464,43846,28262.01,2021-10-11,2023-10-01,Activo,Automotriz
2465,46239,44735.85,2025-03-28,2029-03-07,Pagado,Personal
2466,50243,19276.77,2024-09-28,2025-03-27,Pagado,Personal
2467,54629,24927.17,2022-02-25,2026-02-04,Moroso,Estudiantil
2468,53846,21806.09,2025-03-14,2028-02-27,Moroso,Estudiantil
2469,47065,18472.26,2021-02-01,2021-07-31,Moroso,Automotriz
2470,45779,15451.85,2025-01-16,2026-01-11,Moroso,Automotriz
2471,49742,16863.73,2020-11-16,2021-05-15,Activo,Personal
2472,47257,1268.28,2021-03-21,2024-03-05,Pagado,Hipotecario
2473,45217,3493.06,2020-12-31,2024-12-10,Moroso,Automotriz
2474,48113,6354.65,2020-08-22,2021-02-18,Pagado,Automotriz
2475,51292,14483.59,2024-02-05,2025-01-30,Pagado,Automotriz
2476,44388,24511.55,2021-10-04,2025-09-13,Activo,Personal
2477,52199,11952.13,2022-07-23,2023-01-19,Pagado,Estudiantil
2478,52365,28617.61,2021-03-02,2025-02-09,Pagado,Automotriz
2479,46376,29116.55,2021-11-15,2023-11-05,Activo,Estudiantil
2480,52230,33524.82,2020-08-31,2022-08-21,Pagado,Personal
2481,50430,1909.32,2022-06-13,2023-06-08,Activo,Estudiantil
2482,46659,41844.84,2024-11-21,2026-11-11,Pagado,Personal
2483,50674,47914.52,2024-06-19,2024-12-16,Pagado,Hipotecario
2484,49504,48606.03,2023-10-06,2025-09-25,Moroso,Automotriz
2485,51806,1609.68,2021-02-06,2022-02-01,Moroso,Automotriz
2486,52103,13848.31,2024-09-12,2027-08-28,Activo,Estudiantil
2487,53735,10288.91,2024-09-26,2027-09-11,Pagado,Personal
2488,50439,43468.29,2020-09-20,2021-09-15,Activo,Hipotecario
2489,48584,25532.46,2020-08-23,2024-08-02,Activo,Personal
2490,53863,6561.09,2025-02-11,2029-01-21,Pagado,Estudiantil
2491,47143,12491.41,2025-04-12,2028-03-27,Pagado,Automotriz
2492,47997,35547.20,2024-02-01,2024-07-30,Pagado,Automotriz
2493,51370,15142.58,2020-09-08,2022-08-29,Moroso,Hipotecario
2494,42674,45481.37,2020-09-23,2023-09-08,Moroso,Automotriz
2495,45242,32870.98,2025-02-02,2025-08-01,Activo,Personal
2496,43820,10167.52,2022-12-04,2025-11-18,Moroso,Personal
2497,50688,1859.86,2025-02-22,2025-08-21,Pagado,Personal
2498,48928,36255.43,2023-01-10,2025-12-25,Activo,Personal
2499,49511,40950.19,2020-09-25,2021-09-20,Moroso,Automotriz
2500,48363,49870.77,2024-11-10,2025-05-09,Activo,Automotriz
2501,44871,24681.81,2024-04-01,2026-03-22,Activo,Automotriz
2502,52702,23153.78,2022-02-10,2024-01-31,Moroso,Hipotecario
2503,50694,46982.29,2021-07-01,2025-06-10,Moroso,Estudiantil
2504,47082,13126.31,2021-05-29,2022-05-24,Activo,Automotriz
2505,53178,44236.29,2025-01-18,2028-12-28,Moroso,Estudiantil
2506,47571,47542.04,2021-11-08,2022-05-07,Pagado,Estudiantil
2507,49985,1265.84,2022-08-21,2024-08-10,Pagado,Automotriz
2508,54574,20331.18,2022-03-22,2022-09-18,Activo,Automotriz
2509,50898,45765.09,2025-01-24,2027-01-14,Activo,Estudiantil
2510,47470,12169.92,2022-09-26,2026-09-05,Pagado,Hipotecario
2511,51254,33701.78,2023-08-09,2026-07-24,Activo,Automotriz
2512,52770,32065.21,2022-11-11,2023-05-10,Moroso,Automotriz
2513,54169,44532.23,2023-12-19,2024-12-13,Activo,Personal
2514,44856,8045.14,2021-04-05,2022-03-31,Activo,Personal
2515,48702,4347.25,2023-10-06,2027-09-15,Pagado,Personal
2516,49441,30108.68,2024-01-16,2027-12-26,Pagado,Hipotecario
2517,47367,34484.15,2024-06-29,2024-12-26,Pagado,Estudiantil
2518,46940,43122.09,2025-05-24,2027-05-14,Pagado,Estudiantil
2519,47594,4692.15,2022-08-28,2023-02-24,Moroso,Estudiantil
2520,51556,29729.97,2022-07-05,2024-06-24,Activo,Personal
2521,54266,35489.66,2023-02-20,2023-08-19,Moroso,Automotriz
2522,46195,43845.83,2021-04-10,2023-03-31,Moroso,Automotriz
2523,45993,7674.11,2020-11-09,2024-10-19,Moroso,Automotriz
2524,47877,15512.72,2021-05-20,2022-05-15,Activo,Automotriz
2525,52964,3408.55,2024-01-14,2025-01-08,Moroso,Hipotecario
2526,51228,32498.06,2023-10-25,2024-10-19,Activo,Estudiantil
2527,53844,12831.16,2023-10-18,2024-04-15,Activo,Estudiantil
2528,44352,29780.60,2025-04-16,2027-04-06,Pagado,Hipotecario
2529,50016,34035.39,2024-08-20,2026-08-10,Moroso,Hipotecario
2530,54564,18986.20,2021-01-24,2022-01-19,Moroso,Personal
2531,53796,14342.38,2020-09-01,2022-08-22,Pagado,Automotriz
2532,47298,34174.20,2022-01-17,2025-12-27,Pagado,Hipotecario
2533,47919,44184.69,2021-04-16,2024-03-31,Moroso,Personal
2534,52985,49465.00,2024-11-03,2026-10-24,Pagado,Hipotecario
2535,45936,48976.73,2024-04-12,2025-04-07,Activo,Estudiantil
2536,53575,7450.41,2023-05-29,2025-05-18,Activo,Hipotecario
2537,51270,8665.40,2025-05-27,2028-05-11,Pagado,Automotriz
2538,46807,44462.56,2021-05-26,2024-05-10,Activo,Estudiantil
2539,54395,21147.68,2025-01-29,2029-01-08,Pagado,Estudiantil
2540,47627,43033.61,2020-12-13,2021-12-08,Moroso,Estudiantil
2541,49008,12939.15,2022-07-17,2023-01-13,Activo,Personal
2542,54053,26462.93,2022-05-21,2024-05-10,Moroso,Personal
2543,49170,15131.59,2025-05-29,2026-05-24,Pagado,Personal
2544,54564,49072.84,2024-08-19,2025-02-15,Activo,Automotriz
2545,48332,2966.78,2022-11-23,2023-11-18,Activo,Estudiantil
2546,46393,2767.49,2020-12-25,2021-12-20,Moroso,Personal
2547,50445,28343.78,2021-03-21,2022-03-16,Activo,Estudiantil
2548,49665,40531.88,2022-12-22,2024-12-11,Moroso,Estudiantil
2549,44631,9857.38,2025-03-17,2026-03-12,Activo,Automotriz
2550,51256,2533.31,2025-05-19,2026-05-14,Moroso,Hipotecario
2551,42661,29484.86,2020-11-13,2022-11-03,Moroso,Automotriz
2552,53359,29720.22,2022-02-11,2023-02-06,Activo,Personal
2553,53065,23352.31,2023-04-07,2026-03-22,Activo,Automotriz
2554,45306,40768.71,2020-09-20,2022-09-10,Activo,Personal
2555,44859,16144.11,2022-05-08,2023-05-03,Pagado,Hipotecario
2556,47367,38438.36,2025-07-31,2027-07-21,Moroso,Automotriz
2557,50395,44277.46,2021-10-24,2023-10-14,Activo,Personal
2558,54165,7609.64,2023-12-23,2025-12-12,Moroso,Automotriz
2559,53488,2945.07,2021-03-30,2022-03-25,Activo,Personal
2560,50969,45051.01,2023-02-18,2027-01-28,Activo,Estudiantil
2561,46362,34340.99,2021-12-20,2023-12-10,Moroso,Automotriz
2562,50135,42245.09,2025-05-21,2026-05-16,Activo,Hipotecario
2563,48542,33397.56,2022-08-20,2025-08-04,Pagado,Estudiantil
2564,50041,22160.34,2025-05-29,2028-05-13,Moroso,Estudiantil
2565,44769,3376.65,2023-11-25,2026-11-09,Activo,Personal
2566,44182,33513.08,2025-03-09,2027-02-27,Moroso,Hipotecario
2567,44007,5675.44,2023-05-30,2025-05-19,Activo,Automotriz
2568,45376,37246.40,2023-11-08,2025-10-28,Pagado,Automotriz
2569,45002,3068.73,2021-10-11,2022-10-06,Pagado,Estudiantil
2570,53463,5035.02,2021-04-03,2024-03-18,Moroso,Estudiantil
2571,48446,21432.52,2024-11-05,2025-05-04,Moroso,Estudiantil
2572,52985,20987.61,2023-07-13,2025-07-02,Pagado,Estudiantil
2573,52079,12593.09,2021-01-16,2021-07-15,Moroso,Automotriz
2574,43818,36082.27,2021-06-02,2022-05-28,Activo,Personal
2575,48950,10002.60,2024-04-21,2026-04-11,Activo,Automotriz
2576,50038,26698.02,2022-07-25,2023-07-20,Pagado,Automotriz
2577,44314,3557.02,2021-03-27,2023-03-17,Pagado,Estudiantil
2578,54120,37898.25,2023-06-27,2025-06-16,Moroso,Estudiantil
2579,49765,1993.05,2023-12-18,2026-12-02,Moroso,Hipotecario
2580,49164,45746.47,2023-05-14,2024-05-08,Activo,Hipotecario
2581,50355,2501.00,2020-11-03,2024-10-13,Pagado,Automotriz
2582,54384,13017.22,2022-11-30,2023-11-25,Activo,Hipotecario
2583,51835,26000.59,2024-06-02,2026-05-23,Moroso,Automotriz
2584,54123,24422.93,2024-10-05,2025-04-03,Moroso,Hipotecario
2585,51740,14340.27,2022-07-12,2023-01-08,Pagado,Hipotecario
2586,44784,45549.48,2023-08-13,2024-08-07,Moroso,Automotriz
2587,48394,31107.29,2025-04-17,2029-03-27,Activo,Estudiantil
2588,53612,42862.75,2023-10-13,2026-09-27,Activo,Personal
2589,47380,11077.73,2024-04-05,2024-10-02,Activo,Hipotecario
2590,50552,15045.05,2022-03-03,2023-02-26,Pagado,Hipotecario
2591,46539,23808.90,2025-07-28,2028-07-12,Moroso,Personal
2592,51853,37407.32,2023-10-27,2025-10-16,Pagado,Hipotecario
2593,45531,2391.15,2021-04-26,2022-04-21,Moroso,Estudiantil
2594,49030,3607.81,2023-02-06,2027-01-16,Activo,Estudiantil
2595,49487,25866.92,2022-09-07,2023-03-06,Activo,Personal
2596,44189,18767.55,2021-03-19,2025-02-26,Pagado,Hipotecario
2597,44614,19751.66,2021-04-14,2024-03-29,Activo,Personal
2598,46301,37434.58,2022-11-13,2026-10-23,Activo,Hipotecario
2599,47112,11942.50,2021-11-25,2022-11-20,Moroso,Estudiantil
2600,45725,14761.90,2023-10-27,2025-10-16,Activo,Hipotecario
2601,53299,30475.23,2021-11-25,2025-11-04,Activo,Automotriz
2602,50286,37558.86,2023-11-26,2025-11-15,Activo,Personal
2603,49029,7314.15,2023-04-13,2025-04-02,Moroso,Hipotecario
2604,52788,11127.00,2023-08-28,2025-08-17,Pagado,Hipotecario
2605,49233,20658.30,2021-06-30,2025-06-09,Activo,Personal
2606,45977,32251.07,2021-05-14,2023-05-04,Activo,Automotriz
2607,43455,39334.47,2020-08-19,2024-07-29,Pagado,Personal
2608,45738,5197.13,2023-03-18,2025-03-07,Pagado,Automotriz
2609,52744,32134.10,2024-05-15,2025-05-10,Moroso,Hipotecario
2610,51710,46550.97,2023-08-26,2027-08-05,Pagado,Hipotecario
2611,45443,26171.77,2022-11-19,2024-11-08,Activo,Personal
2612,47627,43881.46,2021-06-16,2024-05-31,Moroso,Hipotecario
2613,47582,22862.27,2021-09-18,2022-03-17,Moroso,Automotriz
2614,42880,34030.18,2021-05-01,2021-10-28,Moroso,Estudiantil
2615,47054,34952.31,2022-03-08,2024-02-26,Pagado,Automotriz
2616,45447,12475.79,2024-04-03,2027-03-19,Pagado,Hipotecario
2617,51066,11061.95,2024-05-28,2024-11-24,Moroso,Automotriz
2618,50100,24823.60,2025-04-29,2027-04-19,Moroso,Hipotecario
2619,47278,19960.42,2025-04-22,2027-04-12,Moroso,Hipotecario
2620,47324,27126.33,2024-12-12,2026-12-02,Pagado,Hipotecario
2621,43772,10638.16,2024-01-22,2024-07-20,Moroso,Automotriz
2622,47578,20291.23,2021-06-19,2022-06-14,Pagado,Personal
2623,51551,19935.06,2020-10-23,2023-10-08,Pagado,Personal
2624,53249,28417.95,2021-05-08,2023-04-28,Moroso,Estudiantil
2625,44932,24146.18,2023-08-07,2025-07-27,Moroso,Hipotecario
2626,47363,7068.55,2025-04-20,2027-04-10,Moroso,Personal
2627,44477,16602.87,2021-05-19,2022-05-14,Pagado,Hipotecario
2628,45716,42274.79,2023-05-07,2027-04-16,Pagado,Personal
2629,47141,20435.62,2023-11-12,2024-11-06,Moroso,Personal
2630,46650,26237.14,2020-09-10,2021-09-05,Activo,Estudiantil
2631,52868,7015.51,2023-01-26,2027-01-05,Moroso,Estudiantil
2632,50584,37810.06,2024-02-09,2025-02-03,Activo,Hipotecario
2633,52064,33952.11,2023-11-20,2027-10-30,Moroso,Estudiantil
2634,44749,22178.71,2021-04-23,2021-10-20,Moroso,Automotriz
2635,53224,8050.30,2025-05-07,2027-04-27,Moroso,Estudiantil
2636,51486,8926.34,2022-08-27,2023-08-22,Moroso,Automotriz
2637,43555,5952.79,2025-06-15,2028-05-30,Pagado,Hipotecario
2638,44068,23593.17,2025-01-08,2026-12-29,Activo,Hipotecario
2639,53166,36046.54,2022-01-11,2022-07-10,Activo,Estudiantil
2640,44238,6360.19,2023-10-29,2024-10-23,Pagado,Estudiantil
2641,51822,23814.75,2022-01-11,2024-01-01,Moroso,Estudiantil
2642,44426,15672.42,2021-10-08,2022-10-03,Moroso,Hipotecario
2643,48712,46515.43,2022-11-16,2026-10-26,Activo,Hipotecario
2644,42834,49791.37,2023-02-24,2025-02-13,Pagado,Hipotecario
2645,48454,10886.72,2022-11-14,2025-10-29,Pagado,Automotriz
2646,44286,28271.64,2024-10-13,2028-09-22,Pagado,Automotriz
2647,49566,34515.62,2021-10-30,2025-10-09,Moroso,Hipotecario
2648,45662,3980.68,2021-02-15,2022-02-10,Pagado,Estudiantil
2649,54086,29269.25,2022-01-04,2025-12-14,Activo,Hipotecario
2650,48282,41084.11,2024-04-14,2025-04-09,Pagado,Personal
2651,44717,26482.84,2022-12-08,2025-11-22,Activo,Estudiantil
2652,50343,32474.87,2024-03-03,2024-08-30,Moroso,Personal
2653,49511,39659.46,2023-02-20,2025-02-09,Pagado,Personal
2654,45631,41168.43,2024-09-15,2027-08-31,Pagado,Hipotecario
2655,47922,3039.53,2021-03-29,2023-03-19,Moroso,Hipotecario
2656,42747,31772.54,2023-08-29,2026-08-13,Moroso,Estudiantil
2657,44061,41101.98,2022-09-24,2023-03-23,Activo,Automotriz
2658,47868,41508.73,2022-09-08,2023-09-03,Pagado,Hipotecario
2659,46402,12303.73,2024-10-21,2025-04-19,Pagado,Personal
2660,50709,5193.76,2022-04-02,2025-03-17,Pagado,Estudiantil
2661,50832,40137.43,2024-06-25,2028-06-04,Moroso,Hipotecario
2662,54116,28258.01,2021-07-01,2025-06-10,Moroso,Estudiantil
2663,49096,5199.03,2021-09-27,2025-09-06,Activo,Estudiantil
2664,43521,1405.42,2023-03-07,2023-09-03,Moroso,Hipotecario
2665,51671,14756.31,2020-08-24,2021-08-19,Activo,Automotriz
2666,50229,31200.81,2023-12-15,2027-11-24,Activo,Personal
2667,46893,31763.66,2023-06-01,2025-05-21,Moroso,Estudiantil
2668,45490,39781.03,2023-10-27,2024-04-24,Moroso,Estudiantil
2669,51000,22953.96,2023-05-23,2023-11-19,Moroso,Automotriz
2670,52481,19144.62,2024-05-01,2025-04-26,Activo,Personal
2671,52189,8029.42,2023-06-08,2023-12-05,Moroso,Estudiantil
2672,49100,34193.39,2024-04-01,2025-03-27,Pagado,Personal
2673,45803,25431.58,2021-09-29,2023-09-19,Pagado,Personal
2674,43902,27269.84,2023-02-22,2027-02-01,Activo,Personal
2675,51519,28375.97,2023-04-26,2026-04-10,Pagado,Hipotecario
2676,45961,34763.27,2022-04-19,2026-03-29,Moroso,Estudiantil
2677,52590,37509.61,2024-08-30,2025-08-25,Moroso,Personal
2678,48596,15433.19,2023-04-06,2026-03-21,Activo,Estudiantil
2679,49974,22156.01,2022-02-05,2023-01-31,Activo,Automotriz
2680,50206,28397.86,2023-12-23,2027-12-02,Moroso,Estudiantil
2681,46064,41410.92,2023-04-21,2025-04-10,Activo,Estudiantil
2682,47141,23034.95,2023-01-25,2024-01-20,Activo,Estudiantil
2683,53993,44998.12,2024-10-06,2028-09-15,Activo,Estudiantil
2684,54447,27354.92,2025-06-27,2029-06-06,Pagado,Estudiantil
2685,43781,39322.13,2022-08-26,2024-08-15,Activo,Automotriz
2686,50529,21704.46,2023-05-12,2024-05-06,Pagado,Personal
2687,45371,27274.28,2023-10-15,2024-10-09,Activo,Estudiantil
2688,54057,34548.54,2022-12-21,2023-12-16,Pagado,Estudiantil
2689,50793,17194.39,2023-12-06,2025-11-25,Pagado,Hipotecario
2690,43865,34189.36,2023-09-11,2026-08-26,Moroso,Automotriz
2691,54104,19813.19,2021-07-22,2022-07-17,Moroso,Automotriz
2692,42872,30900.02,2025-05-20,2025-11-16,Pagado,Estudiantil
2693,46059,11313.63,2022-04-15,2025-03-30,Activo,Personal
2694,51511,40234.98,2025-03-25,2029-03-04,Moroso,Automotriz
2695,46986,16318.73,2022-02-13,2022-08-12,Activo,Personal
2696,46529,8819.26,2025-04-08,2027-03-29,Moroso,Automotriz
2697,47476,44639.38,2020-10-25,2022-10-15,Activo,Personal
2698,44713,29166.82,2024-07-07,2025-01-03,Pagado,Estudiantil
2699,47238,23842.42,2022-05-16,2023-05-11,Moroso,Estudiantil
2700,45746,47457.77,2024-04-26,2026-04-16,Activo,Estudiantil
2701,52966,48106.57,2023-01-25,2023-07-24,Pagado,Hipotecario
2702,54084,34662.74,2021-03-05,2024-02-18,Moroso,Personal
2703,45151,33650.49,2024-01-26,2025-01-20,Activo,Automotriz
2704,44473,20327.69,2024-11-01,2027-10-17,Pagado,Hipotecario
2705,53591,1596.02,2021-10-09,2022-10-04,Moroso,Automotriz
2706,50686,26766.25,2023-03-01,2023-08-28,Pagado,Estudiantil
2707,50794,31845.36,2022-08-24,2023-08-19,Pagado,Hipotecario
2708,50505,10425.01,2022-09-27,2023-09-22,Moroso,Hipotecario
2709,52621,11066.86,2021-11-24,2025-11-03,Activo,Hipotecario
2710,52453,38826.96,2024-03-09,2024-09-05,Pagado,Estudiantil
2711,43262,12894.71,2023-10-18,2024-04-15,Moroso,Hipotecario
2712,54228,5005.30,2021-03-20,2021-09-16,Moroso,Hipotecario
2713,50962,44349.33,2024-05-29,2027-05-14,Activo,Automotriz
2714,54624,18522.92,2024-08-30,2025-08-25,Pagado,Personal
2715,47285,3532.54,2025-07-16,2027-07-06,Moroso,Personal
2716,47456,33582.18,2023-12-31,2024-06-28,Moroso,Automotriz
2717,46824,46453.64,2025-02-18,2026-02-13,Pagado,Personal
2718,47455,1372.88,2024-11-23,2025-11-18,Moroso,Automotriz
2719,53478,49409.96,2024-02-23,2028-02-02,Moroso,Estudiantil
2720,49497,28706.67,2025-03-19,2026-03-14,Moroso,Automotriz
2721,53669,19559.46,2020-11-25,2023-11-10,Moroso,Automotriz
2722,48191,32002.57,2023-08-25,2024-02-21,Activo,Automotriz
2723,52689,23175.33,2025-02-26,2026-02-21,Moroso,Hipotecario
2724,47505,41144.04,2021-04-24,2021-10-21,Pagado,Estudiantil
2725,47441,33393.44,2021-07-08,2022-07-03,Activo,Estudiantil
2726,51170,12597.22,2022-09-13,2026-08-23,Activo,Estudiantil
2727,54544,40796.67,2023-08-10,2026-07-25,Pagado,Estudiantil
2728,49718,42706.48,2022-01-01,2025-12-11,Activo,Personal
2729,47485,3237.97,2020-12-18,2024-11-27,Pagado,Estudiantil
2730,51567,48807.03,2025-05-18,2028-05-02,Pagado,Personal
2731,45593,33207.97,2023-12-27,2024-06-24,Pagado,Automotriz
2732,42853,14658.09,2023-05-30,2026-05-14,Pagado,Personal
2733,53357,20793.68,2024-04-01,2024-09-28,Moroso,Hipotecario
2734,53987,26881.97,2021-06-28,2025-06-07,Moroso,Estudiantil
2735,49477,49024.44,2020-09-04,2021-03-03,Moroso,Estudiantil
2736,44621,47519.49,2021-06-05,2022-05-31,Activo,Personal
2737,47258,26640.71,2022-10-15,2025-09-29,Activo,Personal
2738,50186,8224.59,2022-06-23,2025-06-07,Activo,Hipotecario
2739,49592,35650.78,2024-12-06,2026-11-26,Pagado,Estudiantil
2740,50618,16119.82,2024-12-31,2025-06-29,Moroso,Personal
2741,47077,36957.77,2025-05-02,2026-04-27,Moroso,Automotriz
2742,46850,8258.42,2025-07-11,2026-01-07,Activo,Hipotecario
2743,48154,35172.65,2025-06-25,2028-06-09,Moroso,Hipotecario
2744,52519,24613.19,2022-06-20,2022-12-17,Activo,Hipotecario
2745,51932,13983.64,2024-05-18,2028-04-27,Moroso,Hipotecario
2746,53620,39576.73,2023-10-09,2026-09-23,Moroso,Estudiantil
2747,48185,38198.75,2023-12-01,2024-05-29,Moroso,Automotriz
2748,44450,12935.53,2024-07-11,2025-01-07,Activo,Personal
2749,54443,22622.28,2024-11-04,2028-10-14,Pagado,Personal
2750,48170,5059.53,2021-11-14,2023-11-04,Moroso,Personal
2751,44710,3091.34,2023-07-10,2026-06-24,Activo,Estudiantil
2752,45296,40169.45,2020-10-18,2023-10-03,Activo,Personal
2753,46059,2388.79,2024-09-10,2028-08-20,Pagado,Automotriz
2754,49319,7515.10,2021-06-23,2023-06-13,Pagado,Automotriz
2755,46554,1608.95,2023-02-06,2026-01-21,Moroso,Estudiantil
2756,54009,34594.82,2024-02-16,2026-02-05,Moroso,Personal
2757,44345,28546.30,2021-04-26,2022-04-21,Pagado,Automotriz
2758,50320,25331.21,2021-07-29,2022-01-25,Moroso,Hipotecario
2759,51439,33726.12,2021-10-17,2025-09-26,Pagado,Automotriz
2760,51375,14608.90,2023-07-21,2025-07-10,Pagado,Hipotecario
2761,44514,36428.31,2023-03-30,2023-09-26,Pagado,Estudiantil
2762,46250,15897.11,2023-07-04,2023-12-31,Pagado,Personal
2763,48381,33584.09,2024-06-17,2028-05-27,Moroso,Automotriz
2764,53240,39487.30,2022-05-07,2022-11-03,Activo,Personal
2765,43138,41269.55,2025-01-08,2026-01-03,Pagado,Hipotecario
2766,43962,40442.65,2024-09-11,2025-03-10,Pagado,Automotriz
2767,54104,49709.31,2023-07-21,2027-06-30,Activo,Estudiantil
2768,45552,5713.79,2024-08-21,2026-08-11,Moroso,Hipotecario
2769,54254,31011.33,2021-06-02,2025-05-12,Activo,Personal
2770,47436,30002.30,2024-04-25,2025-04-20,Moroso,Estudiantil
2771,52782,43420.33,2024-06-08,2025-06-03,Pagado,Estudiantil
2772,44943,20981.55,2023-04-20,2025-04-09,Pagado,Automotriz
2773,44378,34288.70,2021-02-27,2024-02-12,Moroso,Hipotecario
2774,54151,46087.97,2023-02-21,2027-01-31,Pagado,Hipotecario
2775,50454,2097.44,2020-12-19,2023-12-04,Pagado,Automotriz
2776,44691,48824.21,2021-07-26,2025-07-05,Pagado,Automotriz
2777,45642,20003.28,2020-10-12,2021-04-10,Activo,Personal
2778,46807,42968.60,2023-07-04,2025-06-23,Moroso,Automotriz
2779,42935,15495.66,2021-07-08,2025-06-17,Pagado,Hipotecario
2780,44175,3684.95,2021-12-26,2022-06-24,Activo,Hipotecario
2781,48591,24929.95,2022-08-30,2026-08-09,Pagado,Automotriz
2782,52217,8135.31,2024-12-23,2027-12-08,Moroso,Personal
2783,44310,25411.27,2022-01-27,2024-01-17,Moroso,Estudiantil
2784,44743,29280.18,2025-04-13,2029-03-23,Moroso,Automotriz
2785,51133,16299.56,2021-12-13,2022-12-08,Activo,Personal
2786,47349,27578.79,2023-05-28,2026-05-12,Moroso,Estudiantil
2787,52099,47564.27,2025-05-08,2029-04-17,Moroso,Personal
