id,usuario_id,tipo_activo,descripcion,monto
605,54258,plan de jubilación,Activos financieros,188092.56
606,46396,ahorro,Activos financieros,34807.85
607,46176,inversiones,Activos financieros,31995.50
608,53902,inversiones,Activos financieros,227247.00
609,51987,ahorro,Activos financieros,35553.76
610,43084,inversiones,Activos financieros,53351.65
611,52639,plan de jubilación,Activos financieros,245300.70
612,46874,inversiones,Activos financieros,55501.12
613,48958,ahorro,Activos financieros,71746.48
614,45251,ahorro,Activos financieros,29697.54
615,43020,ahorro,Activos financieros,88636.14
616,51013,plan de jubilación,Activos financieros,131268.98
617,53506,plan de jubilación,Activos financieros,67061.87
618,46853,ahorro,Activos financieros,28968.03
619,43934,inversiones,Activos financieros,100245.48
620,53284,plan de jubilación,Activos financieros,112053.09
621,52002,inversiones,Activos financieros,132481.25
622,43134,plan de jubilación,Activos financieros,243562.28
623,43626,inversiones,Activos financieros,149759.49
624,53573,plan de jubilación,Activos financieros,201281.28
625,51276,plan de jubilación,Activos financieros,24337.12
626,52731,ahorro,Activos financieros,54774.70
627,47678,ahorro,Activos financieros,8466.86
628,43012,plan de jubilación,Activos financieros,80091.48
629,43051,inversiones,Activos financieros,128408.71
630,46892,plan de jubilación,Activos financieros,91129.01
631,52014,inversiones,Activos financieros,261141.12
632,51323,inversiones,Activos financieros,299447.03
633,53412,inversiones,Activos financieros,294028.16
634,43360,ahorro,Activos financieros,67282.80
635,46505,plan de jubilación,Activos financieros,130706.07
636,43676,ahorro,Activos financieros,95302.54
637,50362,inversiones,Activos financieros,203748.57
638,44440,ahorro,Activos financieros,13059.89
639,42913,inversiones,Activos financieros,110532.21
640,46309,inversiones,Activos financieros,10683.21
641,45400,inversiones,Activos financieros,135526.85
642,54118,plan de jubilación,Activos financieros,113765.13
643,46387,inversiones,Activos financieros,42170.84
644,53981,plan de jubilación,Activos financieros,82024.43
645,45075,ahorro,Activos financieros,96071.75
646,43565,inversiones,Activos financieros,56628.37
647,53952,plan de jubilación,Activos financieros,228817.91
648,44159,plan de jubilación,Activos financieros,194866.30
649,49679,plan de jubilación,Activos financieros,57569.75
650,49284,plan de jubilación,Activos financieros,175025.26
651,46857,ahorro,Activos financieros,12702.42
652,53073,plan de jubilación,Activos financieros,47300.81
653,47845,plan de jubilación,Activos financieros,249329.29
654,47958,plan de jubilación,Activos financieros,168620.75
655,46568,ahorro,Activos financieros,55224.72
656,52174,plan de jubilación,Activos financieros,213583.70
657,44388,inversiones,Activos financieros,278270.01
658,43450,ahorro,Activos financieros,79472.79
659,54357,ahorro,Activos financieros,12575.56
660,51129,ahorro,Activos financieros,24055.25
661,47698,ahorro,Activos financieros,36409.20
662,50647,plan de jubilación,Activos financieros,119514.43
663,52128,ahorro,Activos financieros,61388.86
664,46790,ahorro,Activos financieros,31274.43
665,51453,inversiones,Activos financieros,144120.87
666,43292,plan de jubilación,Activos financieros,206718.15
667,49944,ahorro,Activos financieros,97251.78
668,47544,ahorro,Activos financieros,45272.46
669,50599,inversiones,Activos financieros,104009.92
670,45515,inversiones,Activos financieros,176748.01
671,50397,plan de jubilación,Activos financieros,128201.63
672,52901,ahorro,Activos financieros,52051.16
673,53517,ahorro,Activos financieros,16615.71
674,53321,ahorro,Activos financieros,34929.30
675,48474,plan de jubilación,Activos financieros,212253.76
676,48281,ahorro,Activos financieros,63688.18
677,50788,plan de jubilación,Activos financieros,35666.72
678,51920,inversiones,Activos financieros,160509.93
679,50237,inversiones,Activos financieros,51422.13
680,46471,ahorro,Activos financieros,17534.46
681,54453,inversiones,Activos financieros,270698.27
682,54234,inversiones,Activos financieros,13317.10
683,43176,ahorro,Activos financieros,5023.45
684,51174,inversiones,Activos financieros,80132.12
685,52047,inversiones,Activos financieros,125559.45
686,49377,ahorro,Activos financieros,50054.79
687,49421,inversiones,Activos financieros,87611.83
688,52965,plan de jubilación,Activos financieros,64995.09
689,48053,plan de jubilación,Activos financieros,77871.30
690,47656,inversiones,Activos financieros,18914.00
691,50811,plan de jubilación,Activos financieros,123641.53
692,42924,plan de jubilación,Activos financieros,153631.76
693,52686,inversiones,Activos financieros,96475.60
694,49844,plan de jubilación,Activos financieros,37037.71
695,43723,inversiones,Activos financieros,168933.71
696,51180,ahorro,Activos financieros,46914.02
697,47714,plan de jubilación,Activos financieros,65740.13
698,44139,ahorro,Activos financieros,29376.09
699,42756,inversiones,Activos financieros,126022.29
700,45541,plan de jubilación,Activos financieros,233769.13
701,52463,plan de jubilación,Activos financieros,51509.35
702,43307,plan de jubilación,Activos financieros,249012.51
703,45662,plan de jubilación,Activos financieros,220373.54
704,43039,ahorro,Activos financieros,9459.88
705,47729,inversiones,Activos financieros,137711.96
706,52521,ahorro,Activos financieros,58542.74
707,53130,ahorro,Activos financieros,28494.96
708,52712,inversiones,Activos financieros,202083.66
709,50183,inversiones,Activos financieros,3445.04
710,43347,plan de jubilación,Activos financieros,37814.06
711,47940,inversiones,Activos financieros,110367.51
712,45327,plan de jubilación,Activos financieros,16084.39
713,44618,inversiones,Activos financieros,168983.24
714,52048,inversiones,Activos financieros,87291.91
715,51830,inversiones,Activos financieros,135655.96
716,47887,plan de jubilación,Activos financieros,207201.27
717,45703,inversiones,Activos financieros,183701.90
718,43398,ahorro,Activos financieros,39693.42
719,45422,inversiones,Activos financieros,281745.62
720,43242,ahorro,Activos financieros,60445.06
721,45243,inversiones,Activos financieros,13036.22
722,52814,ahorro,Activos financieros,71502.39
723,47058,inversiones,Activos financieros,137639.58
724,45654,inversiones,Activos financieros,42794.51
725,51620,plan de jubilación,Activos financieros,44813.00
726,53407,inversiones,Activos financieros,252937.98
727,46580,plan de jubilación,Activos financieros,129292.17
728,52794,inversiones,Activos financieros,147464.15
729,50773,plan de jubilación,Activos financieros,121348.69
730,50975,plan de jubilación,Activos financieros,86153.70
731,43330,plan de jubilación,Activos financieros,148007.02
732,47547,inversiones,Activos financieros,189148.88
733,49880,plan de jubilación,Activos financieros,70054.96
734,43903,inversiones,Activos financieros,173712.68
735,47882,ahorro,Activos financieros,58560.57
736,46341,inversiones,Activos financieros,189078.55
737,51518,plan de jubilación,Activos financieros,41205.05
738,44849,ahorro,Activos financieros,3641.27
739,49838,ahorro,Activos financieros,19483.04
740,54416,plan de jubilación,Activos financieros,107601.17
741,53398,inversiones,Activos financieros,61963.61
742,52773,inversiones,Activos financieros,276235.76
743,47062,ahorro,Activos financieros,70724.64
744,48612,ahorro,Activos financieros,56308.23
745,44178,plan de jubilación,Activos financieros,133741.90
746,50941,ahorro,Activos financieros,46236.52
747,45729,plan de jubilación,Activos financieros,138836.94
748,50169,inversiones,Activos financieros,204543.02
749,53945,plan de jubilación,Activos financieros,154468.76
750,51959,ahorro,Activos financieros,28261.14
751,47825,ahorro,Activos financieros,94177.81
752,49582,plan de jubilación,Activos financieros,177700.73
753,43474,inversiones,Activos financieros,147211.92
754,50374,plan de jubilación,Activos financieros,142319.46
755,51293,plan de jubilación,Activos financieros,75508.40
756,44708,inversiones,Activos financieros,163414.07
757,51215,plan de jubilación,Activos financieros,238879.17
758,47296,plan de jubilación,Activos financieros,15306.29
759,48183,ahorro,Activos financieros,34963.17
760,45393,inversiones,Activos financieros,77676.75
761,44533,ahorro,Activos financieros,20605.77
762,43510,plan de jubilación,Activos financieros,233590.86
763,51165,plan de jubilación,Activos financieros,38631.87
764,53686,inversiones,Activos financieros,176462.32
765,53146,ahorro,Activos financieros,67148.48
766,50108,ahorro,Activos financieros,63975.49
767,46310,ahorro,Activos financieros,41623.49
768,43290,plan de jubilación,Activos financieros,29633.50
769,46984,ahorro,Activos financieros,96469.62
770,52609,plan de jubilación,Activos financieros,164958.74
771,51349,plan de jubilación,Activos financieros,164381.98
772,47817,plan de jubilación,Activos financieros,74926.76
773,52190,ahorro,Activos financieros,65403.72
774,49646,inversiones,Activos financieros,221867.27
775,51359,ahorro,Activos financieros,42079.56
776,54652,ahorro,Activos financieros,99718.59
777,54465,plan de jubilación,Activos financieros,50646.35
778,52603,ahorro,Activos financieros,1422.08
779,51609,inversiones,Activos financieros,33082.91
780,46819,plan de jubilación,Activos financieros,116315.52
781,49306,inversiones,Activos financieros,157771.24
782,46501,inversiones,Activos financieros,140938.21
783,52008,ahorro,Activos financieros,33403.07
784,47805,plan de jubilación,Activos financieros,163829.91
785,53667,ahorro,Activos financieros,1901.38
786,46143,plan de jubilación,Activos financieros,144106.40
787,54248,ahorro,Activos financieros,61289.97
788,46489,plan de jubilación,Activos financieros,207612.51
789,48084,plan de jubilación,Activos financieros,26250.75
790,42697,ahorro,Activos financieros,18885.73
791,44713,plan de jubilación,Activos financieros,84282.41
792,47159,ahorro,Activos financieros,26448.14
793,51341,plan de jubilación,Activos financieros,189670.38
794,44033,plan de jubilación,Activos financieros,147702.88
795,47830,ahorro,Activos financieros,26524.54
796,52799,inversiones,Activos financieros,71654.47
797,44427,ahorro,Activos financieros,46806.80
798,45541,plan de jubilación,Activos financieros,173088.04
799,48988,plan de jubilación,Activos financieros,174121.14
800,46489,plan de jubilación,Activos financieros,95048.26
801,43834,ahorro,Activos financieros,95757.37
802,45088,ahorro,Activos financieros,45770.38
803,43367,plan de jubilación,Activos financieros,106882.18
804,45812,plan de jubilación,Activos financieros,190550.88
805,50039,ahorro,Activos financieros,76305.03
806,53026,inversiones,Activos financieros,262067.38
807,49194,inversiones,Activos financieros,134577.65
808,50958,plan de jubilación,Activos financieros,24135.17
809,49177,ahorro,Activos financieros,6644.93
810,44131,inversiones,Activos financieros,61444.88
811,48104,ahorro,Activos financieros,16871.45
812,48116,plan de jubilación,Activos financieros,33478.81
813,43871,inversiones,Activos financieros,175361.16
814,43007,inversiones,Activos financieros,134199.32
815,45675,plan de jubilación,Activos financieros,37326.36
816,47522,plan de jubilación,Activos financieros,143158.24
817,49044,plan de jubilación,Activos financieros,169828.09
818,54018,inversiones,Activos financieros,7509.37
819,46750,ahorro,Activos financieros,74707.55
820,50415,ahorro,Activos financieros,5006.34
821,46000,inversiones,Activos financieros,20064.21
822,52447,ahorro,Activos financieros,98620.66
823,45201,ahorro,Activos financieros,29065.53
824,49669,ahorro,Activos financieros,76699.85
825,43345,inversiones,Activos financieros,289170.99
826,48904,plan de jubilación,Activos financieros,114891.60
827,53025,plan de jubilación,Activos financieros,24661.25
828,44087,inversiones,Activos financieros,40763.95
829,48639,ahorro,Activos financieros,18258.13
830,53331,plan de jubilación,Activos financieros,134566.42
831,49345,ahorro,Activos financieros,83564.75
832,51338,plan de jubilación,Activos financieros,118435.96
833,47268,inversiones,Activos financieros,127814.28
834,51995,ahorro,Activos financieros,25127.45
835,54635,ahorro,Activos financieros,27927.15
836,47815,ahorro,Activos financieros,3705.62
837,50705,plan de jubilación,Activos financieros,155656.19
838,46961,ahorro,Activos financieros,21005.12
839,43177,inversiones,Activos financieros,11039.31
840,52276,inversiones,Activos financieros,211282.59
841,53130,ahorro,Activos financieros,74183.84
842,54155,plan de jubilación,Activos financieros,62413.12
843,42779,ahorro,Activos financieros,14443.49
844,50383,ahorro,Activos financieros,81670.73
845,50113,inversiones,Activos financieros,96352.21
846,52893,inversiones,Activos financieros,245696.36
847,52494,plan de jubilación,Activos financieros,219683.29
848,50705,inversiones,Activos financieros,67091.78
849,48595,plan de jubilación,Activos financieros,19934.62
850,54090,inversiones,Activos financieros,273561.72
851,50303,inversiones,Activos financieros,128732.97
852,49124,ahorro,Activos financieros,97242.88
853,48392,inversiones,Activos financieros,114965.24
854,48923,plan de jubilación,Activos financieros,175595.56
855,45876,ahorro,Activos financieros,30338.91
856,50537,inversiones,Activos financieros,142582.13
857,50833,plan de jubilación,Activos financieros,215097.60
858,54143,plan de jubilación,Activos financieros,229111.59
859,42973,plan de jubilación,Activos financieros,242107.62
860,49683,inversiones,Activos financieros,41093.73
861,54206,plan de jubilación,Activos financieros,54817.50
862,47727,ahorro,Activos financieros,92261.50
863,51513,ahorro,Activos financieros,53795.74
864,47372,ahorro,Activos financieros,27211.93
865,54505,inversiones,Activos financieros,181273.69
866,51911,ahorro,Activos financieros,80562.74
867,46083,inversiones,Activos financieros,201763.71
868,47263,plan de jubilación,Activos financieros,56177.83
869,45608,plan de jubilación,Activos financieros,239469.84
870,46937,ahorro,Activos financieros,93747.40
871,54602,inversiones,Activos financieros,299872.03
872,53514,ahorro,Activos financieros,69714.82
873,50958,ahorro,Activos financieros,39964.89
874,51285,inversiones,Activos financieros,97162.89
875,53148,plan de jubilación,Activos financieros,119231.36
876,50314,plan de jubilación,Activos financieros,80563.46
877,43763,inversiones,Activos financieros,264960.77
878,50200,ahorro,Activos financieros,80380.25
879,52490,plan de jubilación,Activos financieros,191599.10
880,53313,ahorro,Activos financieros,37385.14
881,48336,ahorro,Activos financieros,56471.21
882,45586,inversiones,Activos financieros,44630.89
883,52331,inversiones,Activos financieros,280492.72
884,52637,inversiones,Activos financieros,125855.84
885,45185,ahorro,Activos financieros,33321.60
886,48127,inversiones,Activos financieros,250175.45
887,43835,inversiones,Activos financieros,196727.78
888,49938,plan de jubilación,Activos financieros,68045.06
889,46776,inversiones,Activos financieros,192866.64
890,54316,plan de jubilación,Activos financieros,46217.24
891,52941,ahorro,Activos financieros,14425.87
892,43679,plan de jubilación,Activos financieros,50091.70
893,45924,inversiones,Activos financieros,287213.83
894,46313,ahorro,Activos financieros,83987.32
895,50047,inversiones,Activos financieros,15505.80
896,49288,plan de jubilación,Activos financieros,38685.42
897,44496,ahorro,Activos financieros,7262.81
898,54615,ahorro,Activos financieros,22262.61
899,45188,plan de jubilación,Activos financieros,19810.28
900,43450,inversiones,Activos financieros,280237.21
901,45966,inversiones,Activos financieros,146868.46
902,53962,inversiones,Activos financieros,165941.42
903,47207,ahorro,Activos financieros,53177.06
904,47886,inversiones,Activos financieros,293266.33
905,51557,inversiones,Activos financieros,244134.01
906,49427,plan de jubilación,Activos financieros,202511.09
907,54116,ahorro,Activos financieros,91845.86
908,51196,ahorro,Activos financieros,24476.40
909,44776,inversiones,Activos financieros,76473.04
910,48196,plan de jubilación,Activos financieros,199759.40
911,48307,plan de jubilación,Activos financieros,240027.96
912,45310,inversiones,Activos financieros,73719.16
913,51000,ahorro,Activos financieros,30347.48
914,48573,inversiones,Activos financieros,297510.74
915,49109,ahorro,Activos financieros,9803.30
916,53304,plan de jubilación,Activos financieros,140411.85
917,50500,inversiones,Activos financieros,3825.60
918,48741,ahorro,Activos financieros,50235.91
919,51058,inversiones,Activos financieros,235528.52
920,52326,ahorro,Activos financieros,89531.73
921,47158,ahorro,Activos financieros,21536.00
922,48068,inversiones,Activos financieros,143174.59
923,44328,ahorro,Activos financieros,68600.66
924,52388,inversiones,Activos financieros,169489.45
925,53567,ahorro,Activos financieros,92912.25
926,51856,ahorro,Activos financieros,96166.18
927,44527,ahorro,Activos financieros,75349.32
928,48306,plan de jubilación,Activos financieros,232574.36
929,43067,ahorro,Activos financieros,56613.84
930,43823,plan de jubilación,Activos financieros,170873.57
931,52964,plan de jubilación,Activos financieros,99042.32
932,50515,inversiones,Activos financieros,217524.91
933,43702,inversiones,Activos financieros,292322.67
934,48951,ahorro,Activos financieros,43990.28
935,50619,plan de jubilación,Activos financieros,153266.34
936,46151,inversiones,Activos financieros,119614.21
937,53714,ahorro,Activos financieros,63595.23
938,54560,plan de jubilación,Activos financieros,60893.91
939,52912,plan de jubilación,Activos financieros,110802.75
940,52978,inversiones,Activos financieros,198540.90
941,52623,inversiones,Activos financieros,89318.46
942,48249,inversiones,Activos financieros,22978.50
943,47188,ahorro,Activos financieros,38310.00
944,52322,ahorro,Activos financieros,74095.70
945,46264,plan de jubilación,Activos financieros,31104.97
946,54477,plan de jubilación,Activos financieros,113960.29
947,54189,ahorro,Activos financieros,13684.45
948,49637,plan de jubilación,Activos financieros,114966.70
949,45373,inversiones,Activos financieros,123005.21
950,48452,ahorro,Activos financieros,35714.47
951,52928,inversiones,Activos financieros,179815.10
952,45074,plan de jubilación,Activos financieros,8023.45
953,54471,plan de jubilación,Activos financieros,195896.43
954,49681,inversiones,Activos financieros,271657.06
955,45078,inversiones,Activos financieros,156810.25
956,52896,plan de jubilación,Activos financieros,46527.93
957,48556,plan de jubilación,Activos financieros,70759.67
958,43650,ahorro,Activos financieros,17137.14
959,51385,plan de jubilación,Activos financieros,78439.30
960,50417,plan de jubilación,Activos financieros,66666.44
961,42783,inversiones,Activos financieros,187885.07
962,47001,inversiones,Activos financieros,59468.92
963,52752,ahorro,Activos financieros,30813.47
964,53604,plan de jubilación,Activos financieros,211195.28
965,45798,plan de jubilación,Activos financieros,112854.62
966,47307,inversiones,Activos financieros,292293.39
967,53440,plan de jubilación,Activos financieros,83562.96
968,44771,ahorro,Activos financieros,48161.47
969,52385,plan de jubilación,Activos financieros,242337.68
970,53896,inversiones,Activos financieros,208792.37
971,46401,inversiones,Activos financieros,234810.34
972,51394,plan de jubilación,Activos financieros,73673.54
973,48020,plan de jubilación,Activos financieros,32902.52
974,44406,ahorro,Activos financieros,59426.59
975,53540,ahorro,Activos financieros,68330.41
976,44133,ahorro,Activos financieros,95323.96
977,52993,inversiones,Activos financieros,63684.87
978,43425,inversiones,Activos financieros,21678.44
979,43458,inversiones,Activos financieros,150291.66
980,52460,plan de jubilación,Activos financieros,64295.19
981,53300,ahorro,Activos financieros,71666.02
982,49348,ahorro,Activos financieros,45182.14
983,52893,plan de jubilación,Activos financieros,147649.78
984,54344,inversiones,Activos financieros,277125.23
985,42682,plan de jubilación,Activos financieros,138193.07
986,52799,inversiones,Activos financieros,268754.95
987,49731,inversiones,Activos financieros,191815.93
988,44354,ahorro,Activos financieros,77010.93
989,43313,inversiones,Activos financieros,107147.64
990,44567,inversiones,Activos financieros,14244.71
991,44278,inversiones,Activos financieros,194376.34
992,53084,plan de jubilación,Activos financieros,30956.42
993,49273,plan de jubilación,Activos financieros,59390.26
994,49713,inversiones,Activos financieros,174574.97
995,46710,ahorro,Activos financieros,44854.97
996,50916,plan de jubilación,Activos financieros,194223.85
997,47085,inversiones,Activos financieros,150639.27
998,44491,ahorro,Activos financieros,48535.72
999,45048,plan de jubilación,Activos financieros,230534.15
1000,50092,ahorro,Activos financieros,83216.12
1001,42810,ahorro,Activos financieros,35158.70
1002,42757,plan de jubilación,Activos financieros,197146.15
1003,45932,plan de jubilación,Activos financieros,90333.57
1004,50937,plan de jubilación,Activos financieros,181888.52
1005,45007,plan de jubilación,Activos financieros,21457.71
1006,54216,inversiones,Activos financieros,35410.49
1007,42757,inversiones,Activos financieros,33699.44
1008,47316,inversiones,Activos financieros,73929.97
1009,53878,inversiones,Activos financieros,48880.58
1010,44765,plan de jubilación,Activos financieros,239823.34
1011,48204,plan de jubilación,Activos financieros,159291.28
1012,45084,inversiones,Activos financieros,197535.07
1013,53646,ahorro,Activos financieros,73870.14
1014,54264,plan de jubilación,Activos financieros,150089.77
1015,54028,ahorro,Activos financieros,70621.19
1016,48294,plan de jubilación,Activos financieros,189319.75
1017,49131,inversiones,Activos financieros,31423.86
1018,49731,ahorro,Activos financieros,36896.41
1019,54217,plan de jubilación,Activos financieros,32918.97
1020,53989,plan de jubilación,Activos financieros,134290.18
1021,45348,plan de jubilación,Activos financieros,151257.85
1022,52417,plan de jubilación,Activos financieros,148816.16
1023,46571,plan de jubilación,Activos financieros,212151.86
1024,51661,ahorro,Activos financieros,81466.96
1025,48269,plan de jubilación,Activos financieros,230077.23
1026,50792,ahorro,Activos financieros,67374.95
1027,52055,ahorro,Activos financieros,24237.99
1028,50627,ahorro,Activos financieros,37643.95
1029,52536,inversiones,Activos financieros,117150.52
1030,53874,ahorro,Activos financieros,57693.20
1031,42886,ahorro,Activos financieros,48923.69
1032,54480,inversiones,Activos financieros,275829.14
1033,50944,inversiones,Activos financieros,50892.79
1034,45906,ahorro,Activos financieros,19116.31
1035,52484,inversiones,Activos financieros,17029.77
1036,49075,ahorro,Activos financieros,48718.59
1037,44868,plan de jubilación,Activos financieros,241138.13
1038,46866,inversiones,Activos financieros,148995.98
1039,53768,plan de jubilación,Activos financieros,106829.46
1040,49534,plan de jubilación,Activos financieros,45977.10
1041,53023,ahorro,Activos financieros,79690.15
1042,54285,plan de jubilación,Activos financieros,13010.30
1043,53624,inversiones,Activos financieros,87312.42
1044,44375,inversiones,Activos financieros,223012.96
1045,52842,inversiones,Activos financieros,153730.99
1046,48785,ahorro,Activos financieros,27154.95
1047,53630,plan de jubilación,Activos financieros,137800.63
1048,42984,inversiones,Activos financieros,132968.61
1049,49701,plan de jubilación,Activos financieros,30092.03
1050,47070,ahorro,Activos financieros,30122.04
1051,53262,plan de jubilación,Activos financieros,69389.73
1052,46354,plan de jubilación,Activos financieros,216996.17
1053,45457,ahorro,Activos financieros,21382.88
1054,51155,inversiones,Activos financieros,105838.62
1055,45135,inversiones,Activos financieros,190198.42
1056,49103,inversiones,Activos financieros,42631.25
1057,47648,ahorro,Activos financieros,80641.33
1058,45408,plan de jubilación,Activos financieros,135408.80
1059,45452,inversiones,Activos financieros,51344.83
1060,43482,plan de jubilación,Activos financieros,75886.64
1061,44306,inversiones,Activos financieros,295661.00
1062,53456,ahorro,Activos financieros,13991.10
1063,52287,ahorro,Activos financieros,99252.38
1064,52134,ahorro,Activos financieros,70291.94
1065,47691,ahorro,Activos financieros,15051.22
1066,46484,ahorro,Activos financieros,76266.62
1067,53442,plan de jubilación,Activos financieros,124917.39
1068,46439,inversiones,Activos financieros,81346.43
1069,47959,plan de jubilación,Activos financieros,115737.97
1070,48663,ahorro,Activos financieros,40583.65
1071,46737,inversiones,Activos financieros,280964.50
1072,45043,plan de jubilación,Activos financieros,237812.25
1073,52009,inversiones,Activos financieros,1739.45
1074,42823,inversiones,Activos financieros,291672.94
1075,47450,inversiones,Activos financieros,209489.40
1076,47986,inversiones,Activos financieros,119917.04
1077,48697,ahorro,Activos financieros,49724.14
1078,45566,plan de jubilación,Activos financieros,87750.01
1079,44450,ahorro,Activos financieros,56831.14
1080,53979,plan de jubilación,Activos financieros,224067.89
1081,54324,ahorro,Activos financieros,10407.69
1082,45561,ahorro,Activos financieros,12861.60
1083,52433,plan de jubilación,Activos financieros,116846.94
1084,43037,ahorro,Activos financieros,99571.56
1085,54289,inversiones,Activos financieros,91257.79
1086,46402,ahorro,Activos financieros,65631.50
1087,44052,ahorro,Activos financieros,37498.45
1088,49164,ahorro,Activos financieros,5652.83
1089,52197,plan de jubilación,Activos financieros,182867.15
1090,48799,plan de jubilación,Activos financieros,165593.88
1091,48679,ahorro,Activos financieros,608.09
1092,48513,ahorro,Activos financieros,13703.63
1093,44992,inversiones,Activos financieros,204314.83
1094,47178,ahorro,Activos financieros,69711.91
1095,44414,plan de jubilación,Activos financieros,175037.60
1096,50945,ahorro,Activos financieros,23280.21
1097,48681,inversiones,Activos financieros,241981.09
1098,51624,plan de jubilación,Activos financieros,95052.61
1099,44422,ahorro,Activos financieros,38580.74
1100,49640,inversiones,Activos financieros,297889.11
1101,45962,ahorro,Activos financieros,53285.57
1102,51402,inversiones,Activos financieros,195356.04
1103,43665,plan de jubilación,Activos financieros,181995.85
1104,49818,inversiones,Activos financieros,46260.87
1105,52957,inversiones,Activos financieros,206283.28
1106,42779,ahorro,Activos financieros,89711.00
1107,49742,ahorro,Activos financieros,59162.60
1108,47199,plan de jubilación,Activos financieros,240995.93
1109,51856,ahorro,Activos financieros,25154.74
1110,52310,ahorro,Activos financieros,25192.62
1111,51238,inversiones,Activos financieros,216632.71
1112,50913,inversiones,Activos financieros,9020.50
1113,50281,plan de jubilación,Activos financieros,55334.20
1114,47647,inversiones,Activos financieros,57405.31
1115,45753,plan de jubilación,Activos financieros,163311.59
1116,51285,plan de jubilación,Activos financieros,99541.97
1117,45144,plan de jubilación,Activos financieros,161330.17
1118,42667,inversiones,Activos financieros,266728.63
1119,49603,plan de jubilación,Activos financieros,233811.48
1120,46431,plan de jubilación,Activos financieros,215899.43
1121,46881,plan de jubilación,Activos financieros,94526.05
1122,51971,ahorro,Activos financieros,76391.23
1123,47656,ahorro,Activos financieros,58942.67
1124,53225,plan de jubilación,Activos financieros,57857.02
1125,48919,plan de jubilación,Activos financieros,129119.60
1126,50926,inversiones,Activos financieros,150813.64
1127,47522,plan de jubilación,Activos financieros,176943.61
1128,43667,inversiones,Activos financieros,161432.88
1129,47254,ahorro,Activos financieros,28108.04
1130,47347,ahorro,Activos financieros,51374.82
1131,49989,ahorro,Activos financieros,53870.82
1132,52229,inversiones,Activos financieros,190653.98
1133,48153,inversiones,Activos financieros,193303.22
1134,53694,inversiones,Activos financieros,131808.33
1135,44658,ahorro,Activos financieros,24825.74
1136,51136,ahorro,Activos financieros,45610.50
1137,47583,ahorro,Activos financieros,31274.36
1138,44373,inversiones,Activos financieros,53518.13
1139,47305,inversiones,Activos financieros,42026.33
1140,51113,ahorro,Activos financieros,49893.09
1141,49346,inversiones,Activos financieros,155649.63
1142,46358,plan de jubilación,Activos financieros,45905.92
1143,47627,inversiones,Activos financieros,234556.07
1144,50069,inversiones,Activos financieros,266038.01
1145,48055,plan de jubilación,Activos financieros,202741.42
1146,46308,inversiones,Activos financieros,20097.72
1147,51239,inversiones,Activos financieros,188632.32
1148,50109,plan de jubilación,Activos financieros,130141.56
1149,44067,plan de jubilación,Activos financieros,215543.15
1150,43194,plan de jubilación,Activos financieros,43540.95
1151,49604,inversiones,Activos financieros,202562.01
1152,45077,ahorro,Activos financieros,74207.61
1153,46880,ahorro,Activos financieros,85939.56
1154,50865,ahorro,Activos financieros,5075.16
1155,52072,plan de jubilación,Activos financieros,230455.50
1156,53167,ahorro,Activos financieros,55510.05
1157,45659,inversiones,Activos financieros,197055.29
1158,51179,plan de jubilación,Activos financieros,65824.48
1159,49436,plan de jubilación,Activos financieros,71458.20
1160,46410,inversiones,Activos financieros,112469.64
1161,50381,inversiones,Activos financieros,270680.36
1162,42980,ahorro,Activos financieros,80531.63
1163,46130,plan de jubilación,Activos financieros,21886.98
1164,47629,plan de jubilación,Activos financieros,194514.23
1165,53371,plan de jubilación,Activos financieros,26164.45
1166,52766,ahorro,Activos financieros,37207.48
1167,51027,inversiones,Activos financieros,235567.66
1168,49437,ahorro,Activos financieros,46660.71
1169,45351,plan de jubilación,Activos financieros,249457.84
1170,52872,inversiones,Activos financieros,270232.55
1171,45851,ahorro,Activos financieros,1134.60
1172,46032,ahorro,Activos financieros,23683.28
1173,51704,inversiones,Activos financieros,252032.63
1174,45622,plan de jubilación,Activos financieros,5358.20
1175,49662,plan de jubilación,Activos financieros,213006.47
1176,54109,plan de jubilación,Activos financieros,30467.51
1177,52746,ahorro,Activos financieros,42271.68
1178,51796,ahorro,Activos financieros,71309.42
1179,52928,ahorro,Activos financieros,92166.80
1180,51101,plan de jubilación,Activos financieros,176707.49
1181,46678,plan de jubilación,Activos financieros,243765.92
1182,43741,inversiones,Activos financieros,29577.52
1183,42737,inversiones,Activos financieros,246168.90
1184,46268,inversiones,Activos financieros,170778.40
1185,47874,inversiones,Activos financieros,289301.26
1186,52202,plan de jubilación,Activos financieros,68942.78
1187,45911,plan de jubilación,Activos financieros,176677.77
1188,44964,plan de jubilación,Activos financieros,115925.67
1189,49296,ahorro,Activos financieros,94383.69
1190,53440,inversiones,Activos financieros,33582.88
1191,46930,ahorro,Activos financieros,45231.89
1192,51583,plan de jubilación,Activos financieros,34580.50
1193,44381,ahorro,Activos financieros,45465.75
1194,53623,plan de jubilación,Activos financieros,213858.14
1195,52697,ahorro,Activos financieros,80855.89
1196,44514,inversiones,Activos financieros,209366.52
1197,43457,ahorro,Activos financieros,83674.51
1198,47029,ahorro,Activos financieros,9575.68
1199,47807,plan de jubilación,Activos financieros,102079.89
1200,47943,inversiones,Activos financieros,90353.37
1201,47064,ahorro,Activos financieros,95233.61
1202,51303,inversiones,Activos financieros,224675.46
